"prope","pvalue","qvalue"
"RPP30",0.0137322386615592,1
"AGL",0.526132940323047,1
"SIVA1",0.79035132014567,1
"DUSP5",0.0164855691632012,1
"SRPK1",0.00419398907363977,1
"MAPRE2",0.00979360154274128,1
"PCGF1",0.592466095085648,1
"POLR2A",0.0181207605736678,1
"CFD",0.00108970212130008,1
"NMT1",0.894807594778958,1
"EFNB2",0.658976151477407,1
"TUSC3",0.254345428757216,1
"HEY1",0.0996256685790878,1
"DMTF1",0.874667409870224,1
"AXIN1",0.0963930790751624,1
"TFB2M",0.503199784265151,1
"BSPRY",0.580527874843642,1
"PPIG",0.29958426345881,1
"HOXC10",0.301299869177868,1
"EPHB4",0.23913495805699,1
"TIMP2",0.957536579317189,1
"CCNB1IP1",0.410555434820786,1
"RGS19",0.372185719962991,1
"ARFIP1",0.281146022843335,1
"R3HDM1",0.00194459269166114,1
"SERPINB1",0.108221034807591,1
"CA2",0.864812078279956,1
"NDUFS1",0.737014162510375,1
"UPF1",0.933665899370088,1
"ACVR1",0.0807278366562645,1
"PPID",0.385756224779263,1
"CUL4A",0.605092133867777,1
"TSC1",0.823664624061903,1
"MTG1",0.804296299385576,1
"EFEMP2",0.0224303116425271,1
"FOXK2",0.0149013832671303,1
"ENTPD1",0.00358460425309224,1
"CHD8",0.189864481041691,1
"CSNK1G2",0.0738537287394911,1
"TGFB1I1",0.107618207832063,1
"RGL1",0.0789150481709585,1
"STK3",0.000162202588867457,1
"ARFRP1",0.64115945287784,1
"PTEN",0.285641759071439,1
"ROGDI",0.0127230948344957,1
"VPS4A",0.127492457186691,1
"XPO7",0.646121650107806,1
"CITED2",0.0507567634951954,1
"CDC5L",0.477698920557042,1
"ZNF274",0.0292808202368259,1
"COG4",0.0428237611100828,1
"IFI35",0.126762228493504,1
"TLK1",0.771637600591987,1
"DLC1",0.347845085615406,1
"MAP1B",0.975815685998755,1
"FGFR2",0.0448247787077291,1
"RXRB",0.0638880692934946,1
"F13A1",0.00537233287622879,1
"TRIM8",0.00399953424938552,1
"RABIF",0.00308358552773489,1
"HMOX1",0.803503507257851,1
"ADCY6",0.599217599320888,1
"CREBBP",0.441773912693353,1
"MED27",0.00814992591959585,1
"MYO10",0.13998771488681,1
"RIPK4",0.00228776210452599,1
"IGHD",0.64317722975698,1
"UMPS",0.00409987195011005,1
"SNX19",0.14928330466816,1
"ATN1",0.90445150442602,1
"INSIG1",0.0953751307721844,1
"YLPM1",0.527996465562305,1
"MFAP5",0.0749521516060871,1
"MPDU1",0.227615094043643,1
"MAPK13",0.149693466561511,1
"MUL1",0.78359147797354,1
"SYNM",0.0989457131645962,1
"GLRX2",0.0414295581060944,1
"CFDP1",0.119222011470357,1
"GNPDA1",0.804350773318362,1
"RGS3",0.168178419249718,1
"ACP6",0.91650705443555,1
"AXL",0.00744458067010113,1
"MST1",0.297707990690206,1
"STEAP3",0.646964497983736,1
"COMMD8",0.802632842286859,1
"CDK5RAP1",0.918315015647603,1
"SIL1",0.0148205472439403,1
"FAM175B",0.516368355809979,1
"FST",0.0140919256896735,1
"LPXN",0.104210710908296,1
"ITGB1BP1",0.717170141364943,1
"TBCE",0.283487791504015,1
"TNK1",0.92120411525272,1
"IDE",0.957092251026492,1
"PEX19",0.478395528321736,1
"SLA",0.499787835311528,1
"STX7",0.311175887185369,1
"SETDB1",0.446001767481176,1
"SMARCA5",0.367626427933927,1
"DOCK1",0.0427485176948309,1
"BRMS1",0.222815520556899,1
"CACNB3",0.431334276126186,1
"PRDM2",0.0308020421560424,1
"HERC1",0.198442919974524,1
"PRAF2",0.575187474008005,1
"AGA",0.40529737711829,1
"IKZF1",0.651385355005988,1
"MAPT",0.010949798246027,1
"MAP7",0.499764561494726,1
"IKBKAP",0.329391774354507,1
"RCAN1",0.186115567396794,1
"RFXANK",0.570608696728474,1
"HSPA14",0.00027250881682615,1
"MCAM",0.573745860090981,1
"SLC30A9",0.996913741673371,1
"BRF2",0.0563236279497478,1
"CAPN1",0.0363337315760568,1
"TERF2",0.411753886745426,1
"JAM3",0.00416030435281007,1
"NSMAF",0.447144479506667,1
"ASAP3",0.295979559817077,1
"HLA-DQA1",0.140566089885338,1
"CAMK2G",0.0460213915964268,1
"CEBPA",0.0607564578553848,1
"ANK3",0.626476462536444,1
"BCL2L2",0.580619197225645,1
"FMR1",0.634980124115201,1
"HIPK1",0.099197206348585,1
"PPM1G",0.0811167389379178,1
"MAPK9",0.202444305546629,1
"IP6K2",0.0024524558178066,1
"NVL",0.804680584439462,1
"CSRP2",0.581330000767238,1
"FBXL12",0.000286762841333413,1
"PDGFRA",0.0634264429720474,1
"CDK19",0.0643007597428048,1
"CDK14",0.00411216933546408,1
"TNK2",0.511382382589026,1
"CAD",0.115837981504006,1
"RPIA",0.0183355254919337,1
"DCTN5",0.271389058966917,1
"DDX56",0.13973116574554,1
"CD6",0.795484854435311,1
"ISOC2",0.518466796015423,1
"NFIC",0.0496266054900665,1
"PQBP1",0.281291526161863,1
"UNC13B",0.301713426841182,1
"EXT1",0.879224839692727,1
"PBRM1",0.561583911216134,1
"SENP6",0.353904907765479,1
"AP1S1",0.0498066367794179,1
"PLCG1",0.208007060474562,1
"NID2",0.433838875299705,1
"ELK3",0.116380235926539,1
"GABPB1",0.164109713657612,1
"KIF3B",0.0767508048162779,1
"CD4",0.156153242010078,1
"AKTIP",0.405919115091329,1
"DCAF11",0.629962264155,1
"MICALL1",0.0403989312788681,1
"UBR7",0.265171857073977,1
"EPS8L1",0.492258056876335,1
"GSK3A",0.395466729789652,1
"LDB1",0.623920103308786,1
"KRT6B",0.762635297497784,1
"WNT6",0.427971599752369,1
"C3AR1",0.000897913966123358,1
"MEN1",0.0633719110302996,1
"SMARCB1",0.102843426026473,1
"TEAD4",0.0716449717620034,1
"UBA3",0.91796770838462,1
"SOCS5",0.0738100958526755,1
"SMNDC1",0.3601428758092,1
"TUBGCP2",0.406538373900361,1
"TUBG1",0.822711585875333,1
"POLE3",0.0646754677481672,1
"TRIM38",0.370582817391835,1
"CAP2",0.484384375513332,1
"COMP",0.00537012587726942,1
"PRKACA",0.819635289313744,1
"BCL2",0.0546172316705334,1
"STAMBP",0.137289621247938,1
"RBP1",0.723683363340198,1
"MAN2A2",0.565505211256115,1
"RAB11FIP1",0.721398706841597,1
"NUAK1",0.475010610582698,1
"ZCCHC8",0.72164900953704,1
"APPBP2",0.408228116136481,1
"SESN1",0.00470149790052589,1
"ELMO2",0.200428995206588,1
"ICAM1",0.334750238235222,1
"NF2",0.860059613809219,1
"BCS1L",0.833845174902554,1
"SLC25A11",0.517583860422362,1
"TRIO",0.106198380019104,1
"ENPP1",0.0518957862430785,1
"GPS1",0.28423766960463,1
"CGGBP1",0.116840020682803,1
"U2AF2",0.976014663319579,1
"TLK2",0.152385104710848,1
"ATXN1",0.0481314843029097,1
"SCFD1",0.700499530323468,1
"MAD2L1BP",0.482807360875355,1
"APBB2",0.00218899177659872,1
"ZMYM2",0.0483768249743596,1
"STK11",0.978617236487213,1
"ZMYM6",0.0220378194734401,1
"HMOX2",0.0775955316942817,1
"SLC6A8",0.100658349915196,1
"EHBP1",0.968025586800407,1
"MPG",0.0216603198927337,1
"ACADM",0.0740515804619575,1
"CSTA",0.0122996655184922,1
"FEN1",0.00346991330341756,1
"TSPYL4",0.323753797667334,1
"TRIM29",0.752889852401005,1
"IL2RG",0.474195552706842,1
"PRDM4",0.517521951095048,1
"KLF4",0.0471798026100789,1
"SMARCA2",0.382696735757585,1
"SECTM1",0.268028691516039,1
"TSPAN4",0.00152202671535925,1
"CORO1A",0.366481073182198,1
"HYAL2",0.0105279654407835,1
"BIN1",0.753340088316809,1
"MID1IP1",0.225869247630273,1
"FLAD1",0.136404927215414,1
"AMBRA1",0.0694237682341003,1
"PBX3",0.206646997583571,1
"AMFR",0.675983864107421,1
"UBE2M",0.785154695505225,1
"INTS1",0.81431950027572,1
"ASNS",0.000602615314924797,1
"SNX2",0.958943909511883,1
"CREB1",0.678878824081474,1
"SNUPN",0.0638905194251794,1
"TAF2",0.015421520366087,1
"GYS1",0.792168466696319,1
"PPIE",0.773287226517567,1
"EXOC3",0.476381098450603,1
"PSIP1",0.26857395573825,1
"HTR4",0.148865641489069,1
"SPRY1",0.000211480821862455,1
"MKKS",0.449675437343868,1
"PTPN1",0.177592819685038,1
"SMARCC2",0.0211900199496952,1
"SNX27",0.00893012250725411,1
"CELSR2",0.0372193669735552,1
"CSNK1E",0.201370970155117,1
"MPDZ",0.135334906563659,1
"ATG5",0.165803016940063,1
"CCNF",0.0228213956510831,1
"UTP3",0.846498691315045,1
"SDHB",0.488933879862089,1
"DBN1",0.0319261186312234,1
"PSEN1",0.121401636625973,1
"PPM1F",0.869774968476593,1
"VPS13D",0.641294321867753,1
"PRKCH",0.0013830413187482,1
"LSM2",0.90860472732832,1
"ATG12",0.999653349703497,1
"ATF3",0.470239097665375,1
"MCM5",0.353556569674848,1
"EDEM1",0.207888748431739,1
"PLEK",0.662620781560954,1
"CNOT8",0.787613554285832,1
"DHX30",0.229558723227079,1
"HIVEP3",0.848777634802615,1
"CDKN2A",0.0102267397544077,1
"LSM6",0.232476327416868,1
"CD82",0.21832330400605,1
"CYFIP2",0.00573152585146599,1
"PXN",0.902178226463536,1
"GALNT10",0.000373100350376339,1
"IL2RB",0.515277996343867,1
"UBAC1",0.29233659613549,1
"GTF2H3",0.169813731135177,1
"PTGES2",0.275181114830697,1
"TOR1B",0.454239705468917,1
"VPS39",0.134098912041051,1
"IRF1",0.155438148258698,1
"PARD3",0.0552540801020455,1
"TRIP4",0.467372614497902,1
"TOP2A",0.00136268690753893,1
"ZRSR2",0.919284965572641,1
"SNX4",0.262640908030815,1
"PRELP",0.127671808001992,1
"STT3A",0.614799887314398,1
"LPL",0.10894430204381,1
"GMFG",0.188497137475169,1
"SP100",0.016509897736241,1
"PEPD",0.158473576773187,1
"TOPBP1",0.0129272346454975,1
"DUSP12",0.00877097093033781,1
"GABBR1",0.368143063648101,1
"C7orf26",0.649470843416463,1
"AHR",0.125945982883796,1
"SPTLC2",0.71975477422622,1
"GPS2",0.125350774929416,1
"PI4KA",0.606127789680366,1
"SUPT7L",0.337175345105474,1
"ZNF330",0.462883809786527,1
"CLDN4",0.0458297125101493,1
"NDEL1",0.236934551794168,1
"MARK4",0.558831440418194,1
"DLG3",0.0758296067459438,1
"RUVBL1",0.0492898192606537,1
"LST1",0.384224771825277,1
"MADD",0.372898729482586,1
"ZNF593",0.277546787794293,1
"PSMB10",0.0298266334043892,1
"IP6K1",0.652916840696373,1
"RAB22A",0.155653217921705,1
"AIFM1",0.135044226709951,1
"M6PR",0.0719511992855029,1
"TRAK2",0.351406488784259,1
"RMND5A",0.643226747169842,1
"ING4",0.951993720504996,1
"HTATSF1",0.235845990185784,1
"WDR77",0.311178812793251,1
"LLGL1",0.638599579618782,1
"FBXW11",0.622840951649329,1
"GTPBP1",0.592805538770889,1
"CDC34",0.00737214473641799,1
"SLC30A3",0.563209332207148,1
"BATF",0.371498460059579,1
"STAG1",0.908162661725418,1
"CHN1",0.0757701442408673,1
"DPP3",0.805940798195569,1
"FZD4",0.742246217605131,1
"PLXNB1",0.0519674000857737,1
"CBX7",0.00391894539871192,1
"RBM14",0.763484703028811,1
"NR4A1",0.0216564029539873,1
"LSP1",0.399358656803316,1
"TCERG1",0.363683539382068,1
"HAGH",0.653112972199526,1
"PLTP",0.229931599457383,1
"SLC25A38",0.574282113539298,1
"ALOX5",0.0252874586536109,1
"DKK3",0.0390126767660542,1
"MCFD2",0.518102739753652,1
"COPZ2",0.144966228422616,1
"RPP38",0.0120917260188616,1
"RHOH",0.0843214515194506,1
"SHARPIN",0.0454890447043752,1
"CASP1",0.548078190185488,1
"NOD1",0.374152191473375,1
"MARCH7",0.606262101064047,1
"UCHL5",0.00173473096080943,1
"PIK3C3",0.400571047352203,1
"VCAM1",0.011547811356502,1
"CLP1",0.501404880176437,1
"FKBP8",0.667655086870185,1
"MYO9A",0.638788810008637,1
"C8orf33",0.823687628929379,1
"SAFB",0.328997227838936,1
"TOM1L1",0.702740609548976,1
"TDG",0.141004672129165,1
"BYSL",0.00181113951405889,1
"GOLGA1",0.195229602535272,1
"TMED1",0.282407780502416,1
"ITGB3BP",0.479012031093349,1
"SPRED2",0.12599179437547,1
"LYN",0.0808847828382781,1
"IFFO1",0.725431861636491,1
"OGFOD2",0.281859855530416,1
"SALL2",0.0212451712869054,1
"GEMIN6",0.697507367413987,1
"SATB1",0.0126409426033209,1
"VASP",0.425606657680242,1
"G6PD",0.41567522065419,1
"NFU1",0.0987965486748054,1
"CADPS2",0.0148408011707393,1
"TMEM11",0.0501232787109151,1
"SKAP2",0.185981611576501,1
"SYNE2",0.974175283666462,1
"YIPF3",0.96476286752536,1
"APOL1",0.0732265377664112,1
"ZNF337",0.785989901656802,1
"BAZ1A",0.136397191216263,1
"UNC45A",0.823521282973532,1
"PTN",0.156818219019288,1
"BHLHE41",0.00605369722157081,1
"CASP6",0.207618196862393,1
"MED1",0.674282131488503,1
"KANK1",0.453065415155978,1
"ELF2",0.0577080402299354,1
"PLEKHM1",0.0176046577710721,1
"GTF2H1",0.781753652871378,1
"ATF7IP",0.407313306429104,1
"EXOSC10",0.742128344222081,1
"RARG",0.345961832978344,1
"GMNN",0.0318911334080136,1
"EXOSC5",0.318280272842563,1
"UVRAG",0.086745353566518,1
"THBS3",0.985507298457951,1
"IRF8",0.0918260505876095,1
"PAK2",0.750575163110635,1
"EXOSC9",0.103932593161215,1
"TBC1D1",0.00223249420330169,1
"ZDHHC4",0.175470459894736,1
"APEX2",0.254125333679655,1
"NFRKB",0.183515633756143,1
"PGS1",0.181885785185763,1
"CCL4",0.164467418309242,1
"PDLIM3",0.271321515551999,1
"FURIN",0.139484859472085,1
"PLIN1",0.0107127227802172,1
"EFS",0.229420553519025,1
"GPKOW",0.22341122154297,1
"ADM",0.0224825032541637,1
"DPM2",0.187636073692078,1
"NUP54",0.261308934762551,1
"TJP2",0.133325066815434,1
"ICAM3",0.268850271819545,1
"CIC",0.803156589638633,1
"BET1",0.476463570736244,1
"DR1",0.627078632906456,1
"THAP11",0.00238257664750452,1
"WIZ",0.713333137015785,1
"IL4R",0.0764104854387807,1
"ID3",0.0739817175282814,1
"EPB41L2",0.0831365771351848,1
"C11orf49",0.271219485682496,1
"CTR9",0.0369649323648722,1
"SART3",0.0670584419532125,1
"ZNF76",0.203109517014272,1
"PTGER1",0.446774861311173,1
"GTPBP3",0.2299975287373,1
"AP1B1",0.155527178435105,1
"CD2",0.125380896139795,1
"CHD1",0.843747326618905,1
"FNBP1L",0.642955174804799,1
"PHKB",0.921399261688697,1
"UBE2J1",0.883691502129711,1
"SLC25A4",0.00588147083025105,1
"SPRY4",0.417177667194176,1
"NKIRAS2",0.788796734241577,1
"CDK2AP2",0.232807866133687,1
"CBR3",0.688939889708436,1
"MMS19",0.539050965664815,1
"PI4K2A",0.00176079658039939,1
"TOR1AIP2",0.452985360992636,1
"KCNK1",0.214637282731272,1
"FBXO11",0.0096168966488353,1
"DDIT3",0.02297476444481,1
"LAD1",0.0230376983987915,1
"RCC1",0.01220121522991,1
"SLC39A1",0.721727129628156,1
"SLC35A2",0.0193280954569407,1
"NELL2",0.231591920583467,1
"KCNS3",0.236736130339476,1
"MED8",0.493243383684439,1
"PPP1R2",0.418648829320116,1
"TDP1",0.067403001677699,1
"ITGB4",0.475831038331802,1
"EIF4G3",0.479327195579282,1
"RCN3",0.74381450196176,1
"GAB2",0.463416018861132,1
"MNT",0.499900606326177,1
"GPSM3",0.913952122001888,1
"AGFG1",0.0208800403896017,1
"PTPRC",0.457996876031336,1
"ZNF446",0.626905110103087,1
"ATR",0.835054316640047,1
"CUX1",0.103838290371525,1
"CD3D",0.511685176959362,1
"TAZ",0.218019729758646,1
"PABPN1",0.95068890326615,1
"FBLN5",0.0235350927301777,1
"PPP1R12A",0.630402582515685,1
"C1orf174",0.111873560962144,1
"ST5",0.0490767851077258,1
"DUSP14",0.735470099544495,1
"DFFA",0.222445593965771,1
"RAB3IL1",0.464458722609009,1
"RECQL",0.879864924486944,1
"PPARD",0.612818283075855,1
"GOLGA2",0.233633684401128,1
"MPP1",0.39154132658349,1
"MED15",0.758147717128567,1
"MID2",0.267385213969378,1
"ID1",0.000763094013744549,1
"TMEM132A",0.225872725447514,1
"PDE4B",0.296236173670568,1
"MAST2",0.891432061257926,1
"VWA1",0.0107127968534465,1
"APTX",0.10954710732008,1
"EZH1",0.0246332756748219,1
"ATXN2",0.0536621617205171,1
"WWC1",0.229304277717832,1
"CCL5",0.451384472293224,1
"ITM2C",0.42997406579426,1
"ATM",0.650020172197381,1
"MAGEH1",0.814675854332044,1
"VPS11",0.0635553981505686,1
"HSPA2",0.00818170116555748,1
"GCC1",0.11524313376682,1
"STAP2",0.203671470799461,1
"PREP",0.736125931036169,1
"TRRAP",0.753577444944928,1
"PTPN9",0.830640379327822,1
"ACVR2A",0.412602657004742,1
"YES1",0.0322725046261298,1
"CHFR",0.00924601262965103,1
"CCS",0.00217318151315164,1
"KIF1B",0.0572294398829017,1
"MED17",0.731030269635747,1
"MLF1",0.458637623309446,1
"GTF2E2",0.225779392726945,1
"ZNF451",0.488112516513866,1
"PAAF1",0.0117260327813067,1
"NCOR1",0.163169837832625,1
"RAMP3",0.01505450020664,1
"HSPBP1",0.0149606681707717,1
"LMNB2",0.099583389224186,1
"HNF1B",0.544344913184205,1
"USP39",0.000335054345419118,1
"FZD7",0.354243453706636,1
"C2",0.695585936929316,1
"DCLRE1C",0.453021704974249,1
"TFAP2B",0.16643729060625,1
"SH2B2",0.30720834275443,1
"RAD51C",0.266854969534053,1
"SREBF2",0.0549155199334084,1
"SMARCD1",0.440804875024015,1
"NOL8",0.91887468276348,1
"ACOT7",0.121401291290941,1
"DHDDS",0.885816618559021,1
"SNRNP40",0.15645240777137,1
"RBM7",0.463682058030561,1
"SIRT7",0.000506510727135654,1
"LUC7L",0.913635177877664,1
"DCP1A",0.773519189684836,1
"PHF21A",0.110683838421734,1
"PIK3R4",0.145579310024883,1
"CLK3",0.697162125343186,1
"PEG10",0.6949617468381,1
"OGDH",0.0275919414117264,1
"SLC4A7",0.0423088695705079,1
"HSPB8",0.913051512320243,1
"PCSK7",0.710223923185481,1
"CD58",0.600213641254229,1
"SWAP70",0.898233529839362,1
"TINF2",0.149355574308144,1
"PRKCZ",0.705586329879864,1
"MAP4K4",0.0305953249654537,1
"TREM2",0.0121116674432466,1
"NEO1",0.0654330403036192,1
"LRP1",0.504120750028863,1
"BCL10",0.456527613647672,1
"GAS7",0.000200997011701439,1
"GGA3",0.245821123022786,1
"EIF2B2",0.331973498086822,1
"ACD",0.0639802489508699,1
"MED25",0.567484823038491,1
"PKMYT1",0.012919000663446,1
"TESK1",0.387967407570523,1
"DAPK1",0.700661675198,1
"ZNF408",0.286216938216312,1
"EDNRA",0.18507887335418,1
"MCM4",0.0209420576634762,1
"UBA5",0.87811085422997,1
"PMS1",0.88567413359615,1
"GSK3B",0.103906332213969,1
"CNOT6",0.994053374651875,1
"CCDC130",0.274093221979752,1
"IL7R",0.216328734785662,1
"TP53BP2",0.424729979149803,1
"AMOTL2",0.111839825938459,1
"LZTR1",0.853827716326679,1
"ULK1",0.00499927874932393,1
"IL17RB",0.316131129151115,1
"SNTB2",0.371722313394271,1
"PPIL2",0.839421053408086,1
"TP53I3",0.183919759297906,1
"CCDC85B",0.262661631554408,1
"GLUD2",0.111897976256044,1
"ZDHHC17",0.350327313793536,1
"NEDD4L",0.694511120577183,1
"AK1",0.834291663027525,1
"RET",0.94980385050385,1
"MARK3",0.970871438009338,1
"SRC",0.0290000004359449,1
"MED23",0.388204170316152,1
"PPP2R3A",0.0234271902319705,1
"EIF2AK3",0.341482636826975,1
"GPATCH8",0.491812123487757,1
"SOS2",0.227157773967669,1
"VSIG4",0.500845417201471,1
"TOE1",0.231647182519872,1
"RRAGD",0.00103744226720468,1
"FOXN3",0.487392805400558,1
"CSRNP2",0.0144184613547799,1
"AKAP8",0.917623674941559,1
"APIP",0.994351096556661,1
"VAMP2",0.038698175049342,1
"MYO9B",0.106476393062836,1
"GORASP1",0.740716364859461,1
"MAFG",0.0171351454718085,1
"POLR1C",0.360758659032256,1
"TMPRSS6",0.602049358106027,1
"ALAS1",0.484303378327536,1
"MCRS1",0.573849918487873,1
"PML",0.301698867428411,1
"BCKDK",0.0283853770451775,1
"AQP3",0.888710850125779,1
"PEX11A",0.383522884806005,1
"TSC2",0.00747833705259955,1
"PTPN3",0.914689665067635,1
"SLC1A5",0.0325563070511463,1
"PPP1R13L",0.727167228714665,1
"F12",0.0101401972129198,1
"MED12",0.698214342430502,1
"TFDP2",0.00117732041851687,1
"IPO13",0.324409101151137,1
"ITGA6",0.759208227337663,1
"POLR1B",0.125825508831769,1
"BAZ2B",0.00714873965931736,1
"SCMH1",0.623414196767341,1
"MBP",0.888789729318841,1
"EMD",0.971213268779714,1
"TIAM1",0.229685239977946,1
"NDUFAF1",0.0234264336173582,1
"REST",0.513321925865315,1
"AP1S2",0.670241500654303,1
"RALGAPA1",0.293021257277925,1
"POT1",0.500949121135435,1
"ZNF609",0.639506964689918,1
"PATZ1",0.236539717885219,1
"NCOA3",0.068693254812062,1
"ANKRD27",0.297242078600622,1
"CYTH2",0.191665002090136,1
"DRG2",0.673855044505147,1
"COIL",0.686308279074095,1
"TTF1",0.428141183687216,1
"FGFR3",0.0619782087731721,1
"CXCL13",0.435797607420747,1
"SKIL",0.564534299064052,1
"CTNNBL1",0.200541914589955,1
"SMURF2",0.269360185587659,1
"HDAC7",0.213151226100909,1
"SERTAD3",0.596760345131851,1
"ABCF3",0.997396343125296,1
"RAB17",0.0501945082891121,1
"PPFIBP2",0.161308550910208,1
"TRAF4",0.931975871303252,1
"SCARB1",0.908935902011211,1
"CBLB",0.749069684997205,1
"PIK3CB",0.534073957496717,1
"EED",0.772187453666217,1
"CRNKL1",0.0363139289573769,1
"EEF1E1",0.00641908129296932,1
"ABT1",0.0368168421249546,1
"IL10RA",0.0432966871890362,1
"CDK7",0.480139908330391,1
"RASSF1",0.252893693788085,1
"CLK4",0.107380277060351,1
"RMND5B",0.444062739424025,1
"DGCR2",0.301238876019825,1
"FARSA",0.147219659836733,1
"CUL2",0.127608611395245,1
"SEC23IP",0.7320763848686,1
"RBM12",0.579148828856039,1
"ELN",0.543883256323669,1
"CD2AP",0.476057967854828,1
"ARHGEF10L",0.821580671600548,1
"STAT5A",0.0584232686702096,1
"PRKCD",0.0648989729696328,1
"AAGAB",0.0785940233516743,1
"DEXI",0.00489546954366453,1
"WWP2",0.813178236988018,1
"CD8A",0.108672100343536,1
"RAB11FIP3",0.013800775827433,1
"INO80B",0.131829234394239,1
"NFATC1",0.210660712473872,1
"GTF2F1",0.465597421852633,1
"SIK3",0.000176986111997191,1
"PBX2",0.317266755970986,1
"SLC4A2",0.648297650444201,1
"STXBP2",0.267825229006991,1
"BRD7",0.801507310400058,1
"UFSP2",0.839794457725685,1
"STX2",0.528267677723377,1
"C1orf216",0.511064585760304,1
"PIAS3",0.495515472907501,1
"PDK3",0.131023981019887,1
"MAP2K4",0.00447774346777003,1
"NUDT21",0.0153668572123193,1
"GRPR",0.780887116279215,1
"LAIR1",0.975211472152764,1
"ZEB1",0.0192196167206854,1
"PPP1R15A",0.650076985479627,1
"DGKA",0.0118827134061959,1
"MOGS",0.647585214252313,1
"FXR2",0.556119027208259,1
"RCHY1",0.710566088627733,1
"MAP3K10",0.356311712015994,1
"DVL1",0.944779279499422,1
"MED16",0.255825773844357,1
"DCAF10",0.153395382090147,1
"SIGMAR1",0.0159211357002165,1
"CCHCR1",0.22985390101936,1
"HSF1",0.232725509447819,1
"TFCP2",0.349578899043115,1
"BLMH",0.091491630598168,1
"BCAN",0.268418053734241,1
"C1orf35",0.769287019967149,1
"SPHK1",0.330411123691419,1
"BCL11A",0.566475416075296,1
"GAL3ST4",0.493945307932059,1
"RACGAP1",0.000153214660476899,1
"UBXN2B",0.0830003426049571,1
"DAAM1",0.842144515305423,1
"CDK5",0.791891092402881,1
"HOPX",0.589668394426992,1
"LAMB1",0.0944501719790315,1
"AR",0.00684617097379957,1
"WDR3",0.0968293099834788,1
"GCH1",0.387024963571214,1
"MLXIP",0.135808648848995,1
"QTRT1",0.747698294641399,1
"RPS6KB2",0.57604573322695,1
"MPHOSPH8",0.113795036323442,1
"CIAO1",0.0167235266444923,1
"TNFRSF10B",0.114544359796775,1
"COL5A3",0.225630746928431,1
"AKAP10",0.473595180182863,1
"MLST8",0.776686074538535,1
"IMPA2",0.000752236657306407,1
"LEF1",0.00129975475465243,1
"ARFGAP3",0.802746839293291,1
"FXYD6",0.669697500923124,1
"PHGDH",0.0269115806014732,1
"ZFP64",0.667727899109429,1
"C5orf22",0.761490380113574,1
"VIPR1",0.28184439151486,1
"NUP214",0.57413097966698,1
"PDCD11",0.103439964325839,1
"HSPA13",0.547440579183179,1
"LRP6",0.253799549254011,1
"LAMA4",0.310102678511453,1
"COL8A2",0.00397095043403358,1
"SUCLA2",0.827291954154494,1
"SBF1",0.648254091459409,1
"EHMT2",0.745668079296133,1
"CYLD",0.991957093541463,1
"UNG",0.0133367431924683,1
"SMAD3",0.0105007329417637,1
"MEF2C",0.0447508225803419,1
"TGFB1",0.00624766570631645,1
"HTATIP2",0.0136338073146074,1
"NF1",0.200453533547452,1
"RECQL5",0.288096437625825,1
"WDYHV1",0.605310988088147,1
"VDR",0.0340560963978692,1
"UCHL1",0.134691945014252,1
"HOMER3",0.0567110232325693,1
"PDZK1IP1",0.233306644979763,1
"TWF2",0.493043166280434,1
"KCTD5",0.0772763262498533,1
"HRAS",0.8881732324824,1
"FZD1",0.215885710020117,1
"RUFY3",0.41225145210739,1
